token,folio_id,section_label,visual_category,line_global,line_in_folio,token_index_in_line,line_token_count,line_position,paragraph_initial,raw_line_tag
keodal,f72r2,unknown,unknown,2091,6,6,35,line_medial,False,"f72r2.6,@Cc"
chol,f72r2,unknown,unknown,2091,6,7,35,line_medial,False,"f72r2.6,@Cc"
okeol,f72r2,unknown,unknown,2091,6,8,35,line_medial,False,"f72r2.6,@Cc"
ol,f72r2,unknown,unknown,2091,6,9,35,line_medial,False,"f72r2.6,@Cc"
oteeykeey,f72r2,unknown,unknown,2091,6,10,35,line_medial,False,"f72r2.6,@Cc"
tey,f72r2,unknown,unknown,2091,6,11,35,line_medial,False,"f72r2.6,@Cc"
okalaiin,f72r2,unknown,unknown,2091,6,12,35,line_medial,False,"f72r2.6,@Cc"
okalchal,f72r2,unknown,unknown,2091,6,13,35,line_medial,False,"f72r2.6,@Cc"
chey,f72r2,unknown,unknown,2091,6,14,35,line_medial,False,"f72r2.6,@Cc"
al,f72r2,unknown,unknown,2091,6,15,35,line_medial,False,"f72r2.6,@Cc"
keey,f72r2,unknown,unknown,2091,6,16,35,line_medial,False,"f72r2.6,@Cc"
daiin,f72r2,unknown,unknown,2091,6,17,35,line_medial,False,"f72r2.6,@Cc"
otar,f72r2,unknown,unknown,2091,6,18,35,line_medial,False,"f72r2.6,@Cc"
al,f72r2,unknown,unknown,2091,6,19,35,line_medial,False,"f72r2.6,@Cc"
chotaiin,f72r2,unknown,unknown,2091,6,20,35,line_medial,False,"f72r2.6,@Cc"
otchey,f72r2,unknown,unknown,2091,6,21,35,line_medial,False,"f72r2.6,@Cc"
qoeeeo,f72r2,unknown,unknown,2091,6,22,35,line_medial,False,"f72r2.6,@Cc"
al,f72r2,unknown,unknown,2091,6,23,35,line_medial,False,"f72r2.6,@Cc"
chekaiin,f72r2,unknown,unknown,2091,6,24,35,line_medial,False,"f72r2.6,@Cc"
otaiin,f72r2,unknown,unknown,2091,6,25,35,line_medial,False,"f72r2.6,@Cc"
chy,f72r2,unknown,unknown,2091,6,26,35,line_medial,False,"f72r2.6,@Cc"
aiin,f72r2,unknown,unknown,2091,6,27,35,line_medial,False,"f72r2.6,@Cc"
al,f72r2,unknown,unknown,2091,6,28,35,line_medial,False,"f72r2.6,@Cc"
chekaiin,f72r2,unknown,unknown,2091,6,29,35,line_medial,False,"f72r2.6,@Cc"
okedal,f72r2,unknown,unknown,2091,6,30,35,line_medial,False,"f72r2.6,@Cc"
qokeodal,f72r2,unknown,unknown,2091,6,31,35,line_medial,False,"f72r2.6,@Cc"
saiin,f72r2,unknown,unknown,2091,6,32,35,line_medial,False,"f72r2.6,@Cc"
otois,f72r2,unknown,unknown,2091,6,33,35,line_medial,False,"f72r2.6,@Cc"
otees,f72r2,unknown,unknown,2091,6,34,35,line_final,False,"f72r2.6,@Cc"
otaraldy,f72r2,unknown,unknown,2092,7,0,1,line_initial_final,False,"f72r2.7,@Lz"
okalar,f72r2,unknown,unknown,2093,8,0,1,line_initial_final,False,"f72r2.8,&Lz"
okal,f72r2,unknown,unknown,2094,9,0,1,line_initial_final,False,"f72r2.9,&Lz"
okaly,f72r2,unknown,unknown,2095,10,0,1,line_initial_final,False,"f72r2.10,&Lz"
okal,f72r2,unknown,unknown,2096,11,0,1,line_initial_final,False,"f72r2.11,&Lz"
okeey,f72r2,unknown,unknown,2097,12,0,2,line_initial,False,"f72r2.12,&Lz"
ary,f72r2,unknown,unknown,2097,12,1,2,line_final,False,"f72r2.12,&Lz"
oteeary,f72r2,unknown,unknown,2098,13,0,1,line_initial_final,False,"f72r2.13,&Lz"
otair,f72r2,unknown,unknown,2099,14,0,2,line_initial,False,"f72r2.14,&Lz"
dy,f72r2,unknown,unknown,2099,14,1,2,line_final,False,"f72r2.14,&Lz"
okaircham,f72r2,unknown,unknown,2100,15,0,1,line_initial_final,False,"f72r2.15,&Lz"
okeal,f72r2,unknown,unknown,2101,16,0,1,line_initial_final,False,"f72r2.16,&Lz"
otar,f72r2,unknown,unknown,2102,17,0,1,line_initial_final,False,"f72r2.17,&Lz"
okaly,f72r2,unknown,unknown,2103,18,0,1,line_initial_final,False,"f72r2.18,&Lz"
orary,f72r2,unknown,unknown,2104,19,0,1,line_initial_final,False,"f72r2.19,&Lz"
okyd,f72r2,unknown,unknown,2105,20,0,1,line_initial_final,False,"f72r2.20,&Lz"
otolam,f72r2,unknown,unknown,2106,21,0,1,line_initial_final,False,"f72r2.21,&Lz"
oteey,f72r2,unknown,unknown,2107,22,0,26,line_initial,False,"f72r2.22,@Cc"
tey,f72r2,unknown,unknown,2107,22,1,26,line_medial,False,"f72r2.22,@Cc"
teodal,f72r2,unknown,unknown,2107,22,2,26,line_medial,False,"f72r2.22,@Cc"
chokaly,f72r2,unknown,unknown,2107,22,3,26,line_medial,False,"f72r2.22,@Cc"
ol,f72r2,unknown,unknown,2107,22,4,26,line_medial,False,"f72r2.22,@Cc"
cheol,f72r2,unknown,unknown,2107,22,5,26,line_medial,False,"f72r2.22,@Cc"
ol,f72r2,unknown,unknown,2107,22,6,26,line_medial,False,"f72r2.22,@Cc"
aiin,f72r2,unknown,unknown,2107,22,7,26,line_medial,False,"f72r2.22,@Cc"
oteo,f72r2,unknown,unknown,2107,22,8,26,line_medial,False,"f72r2.22,@Cc"
daiin,f72r2,unknown,unknown,2107,22,9,26,line_medial,False,"f72r2.22,@Cc"
shokal,f72r2,unknown,unknown,2107,22,10,26,line_medial,False,"f72r2.22,@Cc"
otey,f72r2,unknown,unknown,2107,22,11,26,line_medial,False,"f72r2.22,@Cc"
otaiin,f72r2,unknown,unknown,2107,22,12,26,line_medial,False,"f72r2.22,@Cc"
otaly,f72r2,unknown,unknown,2107,22,13,26,line_medial,False,"f72r2.22,@Cc"
dal,f72r2,unknown,unknown,2107,22,14,26,line_medial,False,"f72r2.22,@Cc"
okaly,f72r2,unknown,unknown,2107,22,15,26,line_medial,False,"f72r2.22,@Cc"
dalchdy,f72r2,unknown,unknown,2107,22,16,26,line_medial,False,"f72r2.22,@Cc"
eteeey,f72r2,unknown,unknown,2107,22,17,26,line_medial,False,"f72r2.22,@Cc"
okal,f72r2,unknown,unknown,2107,22,18,26,line_medial,False,"f72r2.22,@Cc"
shey,f72r2,unknown,unknown,2107,22,19,26,line_medial,False,"f72r2.22,@Cc"
qoteeody,f72r2,unknown,unknown,2107,22,20,26,line_medial,False,"f72r2.22,@Cc"
sheycthy,f72r2,unknown,unknown,2107,22,21,26,line_medial,False,"f72r2.22,@Cc"
chotal,f72r2,unknown,unknown,2107,22,22,26,line_medial,False,"f72r2.22,@Cc"
chas,f72r2,unknown,unknown,2107,22,23,26,line_medial,False,"f72r2.22,@Cc"
otoees,f72r2,unknown,unknown,2107,22,24,26,line_medial,False,"f72r2.22,@Cc"
aiin,f72r2,unknown,unknown,2107,22,25,26,line_final,False,"f72r2.22,@Cc"
otal,f72r2,unknown,unknown,2108,23,0,1,line_initial_final,False,"f72r2.23,@Lz"
ralal,f72r2,unknown,unknown,2109,24,0,1,line_initial_final,False,"f72r2.24,&Lz"
okam,f72r2,unknown,unknown,2110,25,0,1,line_initial_final,False,"f72r2.25,&Lz"
otalshy,f72r2,unknown,unknown,2111,26,0,1,line_initial_final,False,"f72r2.26,&Lz"
okaldy,f72r2,unknown,unknown,2112,27,0,1,line_initial_final,False,"f72r2.27,&Lz"
chosar,f72r2,unknown,unknown,2113,28,0,1,line_initial_final,False,"f72r2.28,&Lz"
otam,f72r2,unknown,unknown,2114,29,0,1,line_initial_final,False,"f72r2.29,&Lz"
ainaly,f72r2,unknown,unknown,2115,30,0,1,line_initial_final,False,"f72r2.30,&Lz"
okarcham,f72r2,unknown,unknown,2116,31,0,1,line_initial_final,False,"f72r2.31,&Lz"
otoar,f72r2,unknown,unknown,2117,32,0,14,line_initial,False,"f72r2.32,@Cc"
air,f72r2,unknown,unknown,2117,32,1,14,line_medial,False,"f72r2.32,@Cc"
aloy,f72r2,unknown,unknown,2117,32,2,14,line_medial,False,"f72r2.32,@Cc"
oka,f72r2,unknown,unknown,2117,32,3,14,line_medial,False,"f72r2.32,@Cc"
otees,f72r2,unknown,unknown,2117,32,4,14,line_medial,False,"f72r2.32,@Cc"
chs,f72r2,unknown,unknown,2117,32,5,14,line_medial,False,"f72r2.32,@Cc"
chchs,f72r2,unknown,unknown,2117,32,6,14,line_medial,False,"f72r2.32,@Cc"
ar,f72r2,unknown,unknown,2117,32,7,14,line_medial,False,"f72r2.32,@Cc"
aly,f72r2,unknown,unknown,2117,32,8,14,line_medial,False,"f72r2.32,@Cc"
taly,f72r2,unknown,unknown,2117,32,9,14,line_medial,False,"f72r2.32,@Cc"
dar,f72r2,unknown,unknown,2117,32,10,14,line_medial,False,"f72r2.32,@Cc"
otchey,f72r2,unknown,unknown,2117,32,11,14,line_medial,False,"f72r2.32,@Cc"
okaiin,f72r2,unknown,unknown,2117,32,12,14,line_medial,False,"f72r2.32,@Cc"
olaiin,f72r2,unknown,unknown,2117,32,13,14,line_final,False,"f72r2.32,@Cc"
okeey,f72r3,unknown,unknown,2118,1,0,45,line_initial,False,"f72r3.1,@Cc"
chekoy,f72r3,unknown,unknown,2118,1,1,45,line_medial,False,"f72r3.1,@Cc"
oteo,f72r3,unknown,unknown,2118,1,2,45,line_medial,False,"f72r3.1,@Cc"
ykeey,f72r3,unknown,unknown,2118,1,3,45,line_medial,False,"f72r3.1,@Cc"
chedaiin,f72r3,unknown,unknown,2118,1,4,45,line_medial,False,"f72r3.1,@Cc"
okeeol,f72r3,unknown,unknown,2118,1,5,45,line_medial,False,"f72r3.1,@Cc"
cheeor,f72r3,unknown,unknown,2118,1,6,45,line_medial,False,"f72r3.1,@Cc"
chocthar,f72r3,unknown,unknown,2118,1,7,45,line_medial,False,"f72r3.1,@Cc"
ar,f72r3,unknown,unknown,2118,1,8,45,line_medial,False,"f72r3.1,@Cc"
oteody,f72r3,unknown,unknown,2118,1,9,45,line_medial,False,"f72r3.1,@Cc"
oteedy,f72r3,unknown,unknown,2118,1,10,45,line_medial,False,"f72r3.1,@Cc"
okeolaiin,f72r3,unknown,unknown,2118,1,11,45,line_medial,False,"f72r3.1,@Cc"
oteey,f72r3,unknown,unknown,2118,1,12,45,line_medial,False,"f72r3.1,@Cc"
okarar,f72r3,unknown,unknown,2118,1,13,45,line_medial,False,"f72r3.1,@Cc"
teo,f72r3,unknown,unknown,2118,1,14,45,line_medial,False,"f72r3.1,@Cc"
sheol,f72r3,unknown,unknown,2118,1,15,45,line_medial,False,"f72r3.1,@Cc"
al,f72r3,unknown,unknown,2118,1,16,45,line_medial,False,"f72r3.1,@Cc"
alaiiin,f72r3,unknown,unknown,2118,1,17,45,line_medial,False,"f72r3.1,@Cc"
okeos,f72r3,unknown,unknown,2118,1,18,45,line_medial,False,"f72r3.1,@Cc"
alaiin,f72r3,unknown,unknown,2118,1,19,45,line_medial,False,"f72r3.1,@Cc"
okor,f72r3,unknown,unknown,2118,1,20,45,line_medial,False,"f72r3.1,@Cc"
keodar,f72r3,unknown,unknown,2118,1,21,45,line_medial,False,"f72r3.1,@Cc"
okee,f72r3,unknown,unknown,2118,1,22,45,line_medial,False,"f72r3.1,@Cc"
ar,f72r3,unknown,unknown,2118,1,23,45,line_medial,False,"f72r3.1,@Cc"
aiin,f72r3,unknown,unknown,2118,1,24,45,line_medial,False,"f72r3.1,@Cc"
chekackhy,f72r3,unknown,unknown,2118,1,25,45,line_medial,False,"f72r3.1,@Cc"
chokees,f72r3,unknown,unknown,2118,1,26,45,line_medial,False,"f72r3.1,@Cc"
oteedy,f72r3,unknown,unknown,2118,1,27,45,line_medial,False,"f72r3.1,@Cc"
chekar,f72r3,unknown,unknown,2118,1,28,45,line_medial,False,"f72r3.1,@Cc"
okar,f72r3,unknown,unknown,2118,1,29,45,line_medial,False,"f72r3.1,@Cc"
choly,f72r3,unknown,unknown,2118,1,30,45,line_medial,False,"f72r3.1,@Cc"
ches,f72r3,unknown,unknown,2118,1,31,45,line_medial,False,"f72r3.1,@Cc"
os,f72r3,unknown,unknown,2118,1,32,45,line_medial,False,"f72r3.1,@Cc"
oiin,f72r3,unknown,unknown,2118,1,33,45,line_medial,False,"f72r3.1,@Cc"
okeeey,f72r3,unknown,unknown,2118,1,34,45,line_medial,False,"f72r3.1,@Cc"
cheey,f72r3,unknown,unknown,2118,1,35,45,line_medial,False,"f72r3.1,@Cc"
ches,f72r3,unknown,unknown,2118,1,36,45,line_medial,False,"f72r3.1,@Cc"
okeody,f72r3,unknown,unknown,2118,1,37,45,line_medial,False,"f72r3.1,@Cc"
chealdy,f72r3,unknown,unknown,2118,1,38,45,line_medial,False,"f72r3.1,@Cc"
shocthy,f72r3,unknown,unknown,2118,1,39,45,line_medial,False,"f72r3.1,@Cc"
choteey,f72r3,unknown,unknown,2118,1,40,45,line_medial,False,"f72r3.1,@Cc"
sheoly,f72r3,unknown,unknown,2118,1,41,45,line_medial,False,"f72r3.1,@Cc"
eol,f72r3,unknown,unknown,2118,1,42,45,line_medial,False,"f72r3.1,@Cc"
sheey,f72r3,unknown,unknown,2118,1,43,45,line_medial,False,"f72r3.1,@Cc"
chorain,f72r3,unknown,unknown,2118,1,44,45,line_final,False,"f72r3.1,@Cc"
olkalaiin,f72r3,unknown,unknown,2119,2,0,1,line_initial_final,False,"f72r3.2,@Lz"
olalsy,f72r3,unknown,unknown,2120,3,0,1,line_initial_final,False,"f72r3.3,&Lz"
oraiinam,f72r3,unknown,unknown,2121,4,0,1,line_initial_final,False,"f72r3.4,&Lz"
osarsheeeo,f72r3,unknown,unknown,2122,5,0,1,line_initial_final,False,"f72r3.5,&Lz"
oto,f72r3,unknown,unknown,2123,6,0,2,line_initial,False,"f72r3.6,&Lz"
aiin,f72r3,unknown,unknown,2123,6,1,2,line_final,False,"f72r3.6,&Lz"
opoiiin,f72r3,unknown,unknown,2124,7,0,4,line_initial,False,"f72r3.7,&Lz"
in,f72r3,unknown,unknown,2124,7,1,4,line_medial,False,"f72r3.7,&Lz"
al,f72r3,unknown,unknown,2124,7,2,4,line_medial,False,"f72r3.7,&Lz"
es,f72r3,unknown,unknown,2124,7,3,4,line_final,False,"f72r3.7,&Lz"
ypaiin,f72r3,unknown,unknown,2125,8,0,2,line_initial,False,"f72r3.8,&Lz"
alaly,f72r3,unknown,unknown,2125,8,1,2,line_final,False,"f72r3.8,&Lz"
oteey,f72r3,unknown,unknown,2126,9,0,2,line_initial,False,"f72r3.9,&Lz"
daiin,f72r3,unknown,unknown,2126,9,1,2,line_final,False,"f72r3.9,&Lz"
oeeodaiin,f72r3,unknown,unknown,2127,10,0,1,line_initial_final,False,"f72r3.10,&Lz"
ofsholdy,f72r3,unknown,unknown,2128,11,0,1,line_initial_final,False,"f72r3.11,&Lz"
opoeey,f72r3,unknown,unknown,2129,12,0,2,line_initial,False,"f72r3.12,&Lz"
okaiin,f72r3,unknown,unknown,2129,12,1,2,line_final,False,"f72r3.12,&Lz"
ykolairol,f72r3,unknown,unknown,2130,13,0,1,line_initial_final,False,"f72r3.13,&Lz"
otochedy,f72r3,unknown,unknown,2131,14,0,37,line_initial,False,"f72r3.14,@Cc"
otey,f72r3,unknown,unknown,2131,14,1,37,line_medial,False,"f72r3.14,@Cc"
koey,f72r3,unknown,unknown,2131,14,2,37,line_medial,False,"f72r3.14,@Cc"
sheedy,f72r3,unknown,unknown,2131,14,3,37,line_medial,False,"f72r3.14,@Cc"
oteodar,f72r3,unknown,unknown,2131,14,4,37,line_medial,False,"f72r3.14,@Cc"
ykeolol,f72r3,unknown,unknown,2131,14,5,37,line_medial,False,"f72r3.14,@Cc"
air,f72r3,unknown,unknown,2131,14,6,37,line_medial,False,"f72r3.14,@Cc"
oteos,f72r3,unknown,unknown,2131,14,7,37,line_medial,False,"f72r3.14,@Cc"
cheo,f72r3,unknown,unknown,2131,14,8,37,line_medial,False,"f72r3.14,@Cc"
aiin,f72r3,unknown,unknown,2131,14,9,37,line_medial,False,"f72r3.14,@Cc"
ykeeoly,f72r3,unknown,unknown,2131,14,10,37,line_medial,False,"f72r3.14,@Cc"
otaiin,f72r3,unknown,unknown,2131,14,11,37,line_medial,False,"f72r3.14,@Cc"
shear,f72r3,unknown,unknown,2131,14,12,37,line_medial,False,"f72r3.14,@Cc"
oiiin,f72r3,unknown,unknown,2131,14,13,37,line_medial,False,"f72r3.14,@Cc"
oral,f72r3,unknown,unknown,2131,14,14,37,line_medial,False,"f72r3.14,@Cc"
tealy,f72r3,unknown,unknown,2131,14,15,37,line_medial,False,"f72r3.14,@Cc"
cheokeor,f72r3,unknown,unknown,2131,14,16,37,line_medial,False,"f72r3.14,@Cc"
oteody,f72r3,unknown,unknown,2131,14,17,37,line_medial,False,"f72r3.14,@Cc"
es,f72r3,unknown,unknown,2131,14,18,37,line_medial,False,"f72r3.14,@Cc"
otees,f72r3,unknown,unknown,2131,14,19,37,line_medial,False,"f72r3.14,@Cc"
chteos,f72r3,unknown,unknown,2131,14,20,37,line_medial,False,"f72r3.14,@Cc"
doteey,f72r3,unknown,unknown,2131,14,21,37,line_medial,False,"f72r3.14,@Cc"
sosor,f72r3,unknown,unknown,2131,14,22,37,line_medial,False,"f72r3.14,@Cc"
oteol,f72r3,unknown,unknown,2131,14,23,37,line_medial,False,"f72r3.14,@Cc"
shol,f72r3,unknown,unknown,2131,14,24,37,line_medial,False,"f72r3.14,@Cc"
cheeg,f72r3,unknown,unknown,2131,14,25,37,line_medial,False,"f72r3.14,@Cc"
okeody,f72r3,unknown,unknown,2131,14,26,37,line_medial,False,"f72r3.14,@Cc"
eol,f72r3,unknown,unknown,2131,14,27,37,line_medial,False,"f72r3.14,@Cc"
shey,f72r3,unknown,unknown,2131,14,28,37,line_medial,False,"f72r3.14,@Cc"
sheysy,f72r3,unknown,unknown,2131,14,29,37,line_medial,False,"f72r3.14,@Cc"
shoteey,f72r3,unknown,unknown,2131,14,30,37,line_medial,False,"f72r3.14,@Cc"
cheor,f72r3,unknown,unknown,2131,14,31,37,line_medial,False,"f72r3.14,@Cc"
yoeteey,f72r3,unknown,unknown,2131,14,32,37,line_medial,False,"f72r3.14,@Cc"
okeeol,f72r3,unknown,unknown,2131,14,33,37,line_medial,False,"f72r3.14,@Cc"
chy,f72r3,unknown,unknown,2131,14,34,37,line_medial,False,"f72r3.14,@Cc"
okeeo,f72r3,unknown,unknown,2131,14,35,37,line_medial,False,"f72r3.14,@Cc"
ykoly,f72r3,unknown,unknown,2131,14,36,37,line_final,False,"f72r3.14,@Cc"
oralkam,f72r3,unknown,unknown,2132,15,0,1,line_initial_final,False,"f72r3.15,@Lz"
ytairal,f72r3,unknown,unknown,2133,16,0,1,line_initial_final,False,"f72r3.16,&Lz"
oeee,f72r3,unknown,unknown,2134,17,0,2,line_initial,False,"f72r3.17,&Lz"
aiin,f72r3,unknown,unknown,2134,17,1,2,line_final,False,"f72r3.17,&Lz"
ory,f72r3,unknown,unknown,2135,18,0,1,line_initial_final,False,"f72r3.18,&Lz"
ochey,f72r3,unknown,unknown,2136,19,0,2,line_initial,False,"f72r3.19,&Lz"
fydy,f72r3,unknown,unknown,2136,19,1,2,line_final,False,"f72r3.19,&Lz"
of,f72r3,unknown,unknown,2137,20,0,2,line_initial,False,"f72r3.20,&Lz"
eeesaly,f72r3,unknown,unknown,2137,20,1,2,line_final,False,"f72r3.20,&Lz"
ykaraiin,f72r3,unknown,unknown,2138,21,0,2,line_initial,False,"f72r3.21,&Lz"
airal,f72r3,unknown,unknown,2138,21,1,2,line_final,False,"f72r3.21,&Lz"
okalar,f72r3,unknown,unknown,2139,22,0,1,line_initial_final,False,"f72r3.22,&Lz"
orara,f72r3,unknown,unknown,2140,23,0,1,line_initial_final,False,"f72r3.23,&Lz"
olaiin,f72r3,unknown,unknown,2141,24,0,2,line_initial,False,"f72r3.24,&Lz"
ola,f72r3,unknown,unknown,2141,24,1,2,line_final,False,"f72r3.24,&Lz"
olfsheoral,f72r3,unknown,unknown,2142,25,0,1,line_initial_final,False,"f72r3.25,&Lz"
oteey,f72r3,unknown,unknown,2143,26,0,27,line_initial,False,"f72r3.26,@Cc"
rary,f72r3,unknown,unknown,2143,26,1,27,line_medial,False,"f72r3.26,@Cc"
eee,f72r3,unknown,unknown,2143,26,2,27,line_medial,False,"f72r3.26,@Cc"
che,f72r3,unknown,unknown,2143,26,3,27,line_medial,False,"f72r3.26,@Cc"
shees,f72r3,unknown,unknown,2143,26,4,27,line_medial,False,"f72r3.26,@Cc"
opcholalaiin,f72r3,unknown,unknown,2143,26,5,27,line_medial,False,"f72r3.26,@Cc"
oteeor,f72r3,unknown,unknown,2143,26,6,27,line_medial,False,"f72r3.26,@Cc"
am,f72r3,unknown,unknown,2143,26,7,27,line_medial,False,"f72r3.26,@Cc"
sheal,f72r3,unknown,unknown,2143,26,8,27,line_medial,False,"f72r3.26,@Cc"
aipchy,f72r3,unknown,unknown,2143,26,9,27,line_medial,False,"f72r3.26,@Cc"
oteees,f72r3,unknown,unknown,2143,26,10,27,line_medial,False,"f72r3.26,@Cc"
ar,f72r3,unknown,unknown,2143,26,11,27,line_medial,False,"f72r3.26,@Cc"
am,f72r3,unknown,unknown,2143,26,12,27,line_medial,False,"f72r3.26,@Cc"
olaiin,f72r3,unknown,unknown,2143,26,13,27,line_medial,False,"f72r3.26,@Cc"
otedar,f72r3,unknown,unknown,2143,26,14,27,line_medial,False,"f72r3.26,@Cc"
olol,f72r3,unknown,unknown,2143,26,15,27,line_medial,False,"f72r3.26,@Cc"
choty,f72r3,unknown,unknown,2143,26,16,27,line_medial,False,"f72r3.26,@Cc"
oteol,f72r3,unknown,unknown,2143,26,17,27,line_medial,False,"f72r3.26,@Cc"
sheshdy,f72r3,unknown,unknown,2143,26,18,27,line_medial,False,"f72r3.26,@Cc"
chedy,f72r3,unknown,unknown,2143,26,19,27,line_medial,False,"f72r3.26,@Cc"
chedy,f72r3,unknown,unknown,2143,26,20,27,line_medial,False,"f72r3.26,@Cc"
dy,f72r3,unknown,unknown,2143,26,21,27,line_medial,False,"f72r3.26,@Cc"
shes,f72r3,unknown,unknown,2143,26,22,27,line_medial,False,"f72r3.26,@Cc"
eedy,f72r3,unknown,unknown,2143,26,23,27,line_medial,False,"f72r3.26,@Cc"
sheol,f72r3,unknown,unknown,2143,26,24,27,line_medial,False,"f72r3.26,@Cc"
shy,f72r3,unknown,unknown,2143,26,25,27,line_medial,False,"f72r3.26,@Cc"
ckhol,f72r3,unknown,unknown,2143,26,26,27,line_final,False,"f72r3.26,@Cc"
opalal,f72r3,unknown,unknown,2144,27,0,1,line_initial_final,False,"f72r3.27,@Lz"
yfary,f72r3,unknown,unknown,2145,28,0,1,line_initial_final,False,"f72r3.28,&Lz"
oraiiral,f72r3,unknown,unknown,2146,29,0,1,line_initial_final,False,"f72r3.29,&Lz"
ytoar,f72r3,unknown,unknown,2147,30,0,2,line_initial,False,"f72r3.30,&Lz"
shar,f72r3,unknown,unknown,2147,30,1,2,line_final,False,"f72r3.30,&Lz"
octho,f72r3,unknown,unknown,2148,31,0,1,line_initial_final,False,"f72r3.31,&Lz"
aral,f72r3,unknown,unknown,2149,32,0,1,line_initial_final,False,"f72r3.32,&Lz"
oletal,f72r3,unknown,unknown,2150,33,0,1,line_initial_final,False,"f72r3.33,&Lz"
okeos,f72r3,unknown,unknown,2151,34,0,9,line_initial,False,"f72r3.34,@Cc"
aiin,f72r3,unknown,unknown,2151,34,1,9,line_medial,False,"f72r3.34,@Cc"
olaiin,f72r3,unknown,unknown,2151,34,2,9,line_medial,False,"f72r3.34,@Cc"
oraiin,f72r3,unknown,unknown,2151,34,3,9,line_medial,False,"f72r3.34,@Cc"
octheolarl,f72r3,unknown,unknown,2151,34,4,9,line_medial,False,"f72r3.34,@Cc"
okeeody,f72r3,unknown,unknown,2151,34,5,9,line_medial,False,"f72r3.34,@Cc"
oteos,f72r3,unknown,unknown,2151,34,6,9,line_medial,False,"f72r3.34,@Cc"
aiin,f72r3,unknown,unknown,2151,34,7,9,line_medial,False,"f72r3.34,@Cc"
koly,f72r3,unknown,unknown,2151,34,8,9,line_final,False,"f72r3.34,@Cc"
soees,f72v3,unknown,unknown,2152,1,0,39,line_initial,False,"f72v3.1,@Cc"
otchs,f72v3,unknown,unknown,2152,1,1,39,line_medial,False,"f72v3.1,@Cc"
otedar,f72v3,unknown,unknown,2152,1,2,39,line_medial,False,"f72v3.1,@Cc"
oteody,f72v3,unknown,unknown,2152,1,3,39,line_medial,False,"f72v3.1,@Cc"
oteodal,f72v3,unknown,unknown,2152,1,4,39,line_medial,False,"f72v3.1,@Cc"
oteos,f72v3,unknown,unknown,2152,1,5,39,line_medial,False,"f72v3.1,@Cc"
oteokchd,f72v3,unknown,unknown,2152,1,6,39,line_medial,False,"f72v3.1,@Cc"
oteody,f72v3,unknown,unknown,2152,1,7,39,line_medial,False,"f72v3.1,@Cc"
sheokeey,f72v3,unknown,unknown,2152,1,8,39,line_medial,False,"f72v3.1,@Cc"
sheody,f72v3,unknown,unknown,2152,1,9,39,line_medial,False,"f72v3.1,@Cc"
shedykeal,f72v3,unknown,unknown,2152,1,10,39,line_medial,False,"f72v3.1,@Cc"
ckhodys,f72v3,unknown,unknown,2152,1,11,39,line_medial,False,"f72v3.1,@Cc"
okoleeolar,f72v3,unknown,unknown,2152,1,12,39,line_medial,False,"f72v3.1,@Cc"
okeey,f72v3,unknown,unknown,2152,1,13,39,line_medial,False,"f72v3.1,@Cc"
shedy,f72v3,unknown,unknown,2152,1,14,39,line_medial,False,"f72v3.1,@Cc"
otey,f72v3,unknown,unknown,2152,1,15,39,line_medial,False,"f72v3.1,@Cc"
sho,f72v3,unknown,unknown,2152,1,16,39,line_medial,False,"f72v3.1,@Cc"
shol,f72v3,unknown,unknown,2152,1,17,39,line_medial,False,"f72v3.1,@Cc"
teody,f72v3,unknown,unknown,2152,1,18,39,line_medial,False,"f72v3.1,@Cc"
okolshey,f72v3,unknown,unknown,2152,1,19,39,line_medial,False,"f72v3.1,@Cc"
ykeed,f72v3,unknown,unknown,2152,1,20,39,line_medial,False,"f72v3.1,@Cc"
okechdy,f72v3,unknown,unknown,2152,1,21,39,line_medial,False,"f72v3.1,@Cc"
olaiin,f72v3,unknown,unknown,2152,1,22,39,line_medial,False,"f72v3.1,@Cc"
shokeedy,f72v3,unknown,unknown,2152,1,23,39,line_medial,False,"f72v3.1,@Cc"
chol,f72v3,unknown,unknown,2152,1,24,39,line_medial,False,"f72v3.1,@Cc"
choepchey,f72v3,unknown,unknown,2152,1,25,39,line_medial,False,"f72v3.1,@Cc"
teey,f72v3,unknown,unknown,2152,1,26,39,line_medial,False,"f72v3.1,@Cc"
teody,f72v3,unknown,unknown,2152,1,27,39,line_medial,False,"f72v3.1,@Cc"
ches,f72v3,unknown,unknown,2152,1,28,39,line_medial,False,"f72v3.1,@Cc"
okechedy,f72v3,unknown,unknown,2152,1,29,39,line_medial,False,"f72v3.1,@Cc"
otechol,f72v3,unknown,unknown,2152,1,30,39,line_medial,False,"f72v3.1,@Cc"
cheor,f72v3,unknown,unknown,2152,1,31,39,line_medial,False,"f72v3.1,@Cc"
cheey,f72v3,unknown,unknown,2152,1,32,39,line_medial,False,"f72v3.1,@Cc"
daiin,f72v3,unknown,unknown,2152,1,33,39,line_medial,False,"f72v3.1,@Cc"
oyteeedar,f72v3,unknown,unknown,2152,1,34,39,line_medial,False,"f72v3.1,@Cc"
shecthy,f72v3,unknown,unknown,2152,1,35,39,line_medial,False,"f72v3.1,@Cc"
otycheedy,f72v3,unknown,unknown,2152,1,36,39,line_medial,False,"f72v3.1,@Cc"
oteeoly,f72v3,unknown,unknown,2152,1,37,39,line_medial,False,"f72v3.1,@Cc"
